home_team,home_q1,home_q2,home_q3,home_q4,home_q5,home_final,away_team,away_q1,away_q2,away_q3,away_q4,away_q5,away_final,season,week
Dallas CowboysDallas (10-5),7,14,0,7,28,28,New York GiantsNY Giants (9-6),0,14,0,7,21,21,1985,15
Pittsburgh SteelersPittsburgh (7-8),0,14,6,10,30,30,Buffalo BillsBuffalo (2-13),7,14,0,3,24,24,1985,15
Washington RedskinsWashington (9-6),7,10,3,7,27,27,Cincinnati BengalsCincinnati (7-8),21,3,0,0,24,24,1985,15
Detroit LionsDetroit (7-8),14,3,0,6,23,23,Green Bay PackersGreen Bay (7-8),0,6,7,13,26,26,1985,15
Cleveland BrownsCleveland (8-7),7,7,14,0,28,28,Houston OilersHouston (5-10),0,7,0,14,21,21,1985,15
Tampa Bay BuccaneersTampa Bay (2-13),7,10,0,6,23,23,Indianapolis ColtsIndianapolis (4-11),7,10,0,14,31,31,1985,15
Atlanta FalconsAtlanta (3-12),0,14,0,0,14,14,Minnesota VikingsMinnesota (7-8),0,7,0,6,13,13,1985,15
New Orleans SaintsNew Orleans (5-10),0,9,7,3,19,19,San Francisco 49ersSan Francisco (9-6),0,7,10,14,31,31,1985,15
San Diego ChargersSan Diego (8-7),0,3,14,3,20,20,Philadelphia EaglesPhiladelphia (6-9),7,0,7,0,14,14,1985,15
Los Angeles RamsLA Rams (11-4),13,23,7,3,46,46,St. Louis CardinalsSt. Louis (5-10),7,0,7,0,14,14,1985,15
Los Angeles RaidersLA Raiders (11-4),0,6,0,7,13,13,Seattle SeahawksSeattle (8-7),3,0,0,0,3,3,1985,15
Miami DolphinsMiami (11-4),7,10,3,10,30,30,New England PatriotsNew England (10-5),7,0,3,17,27,27,1985,15
Seattle SeahawksSeattle (8-8),7,10,0,7,24,24,Denver BroncosDenver (11-5),0,10,0,17,27,27,1985,16
New York GiantsNY Giants (10-6),7,21,0,0,28,28,Pittsburgh SteelersPittsburgh (7-9),0,3,7,0,10,10,1985,16
St. Louis CardinalsSt. Louis (5-11),9,0,0,7,16,16,Washington RedskinsWashington (10-6),0,13,7,7,27,27,1985,16
New York JetsNY Jets (11-5),10,7,10,10,37,37,Cleveland BrownsCleveland (8-8),7,3,0,0,10,10,1985,16
New Orleans SaintsNew Orleans (5-11),0,0,0,10,10,10,Atlanta FalconsAtlanta (4-12),3,10,0,3,16,16,1985,16
Miami DolphinsMiami (12-4),7,7,0,14,28,28,Buffalo BillsBuffalo (2-14),0,0,0,0,0,0,1985,16
Detroit LionsDetroit (7-9),3,0,7,7,17,17,Chicago BearsChicago (15-1),3,3,10,21,37,37,1985,16
New England PatriotsNew England (11-5),10,10,0,14,34,34,Cincinnati BengalsCincinnati (7-9),3,3,7,10,23,23,1985,16
Tampa Bay BuccaneersTampa Bay (2-14),3,7,0,7,17,17,Green Bay PackersGreen Bay (8-8),7,3,3,7,20,20,1985,16
Minnesota VikingsMinnesota (7-9),7,7,21,0,35,35,Philadelphia EaglesPhiladelphia (7-9),7,17,7,6,37,37,1985,16
Kansas City ChiefsKansas City (6-10),7,28,3,0,38,38,San Diego ChargersSan Diego (8-8),3,3,7,21,34,34,1985,16
San Francisco 49ersSan Francisco (10-6),0,10,14,7,31,31,Dallas CowboysDallas (10-6),7,9,0,0,16,16,1985,16
Indianapolis ColtsIndianapolis (5-11),7,13,7,7,34,34,Houston OilersHouston (5-11),0,9,0,7,16,16,1985,16
Los Angeles RamsLA Rams (11-5),0,3,3,0,6,6,Los Angeles RaidersLA Raiders (12-4),0,6,0,10,16,16,1985,16
New Orleans SaintsNew Orleans (0-1),0,3,0,7,10,10,Atlanta FalconsAtlanta (1-0),7,7,7,10,31,31,1986,1
Chicago BearsChicago (1-0),21,3,7,10,41,41,Cleveland BrownsCleveland (0-1),7,7,7,10,31,31,1986,1
Minnesota VikingsMinnesota (0-1),3,0,0,7,10,10,Detroit LionsDetroit (1-0),0,7,3,3,13,13,1986,1
Green Bay PackersGreen Bay (0-1),3,0,0,0,3,3,Houston OilersHouston (1-0),7,7,10,7,31,31,1986,1
St. Louis CardinalsSt. Louis (0-1),0,3,0,7,10,10,Los Angeles RamsLA Rams (1-0),0,6,10,0,16,16,1986,1
Washington RedskinsWashington (1-0),3,17,14,7,41,41,Philadelphia EaglesPhiladelphia (0-1),7,7,0,0,14,14,1986,1
Tampa Bay BuccaneersTampa Bay (0-1),0,0,7,0,7,7,San Francisco 49ersSan Francisco (1-0),14,0,3,14,31,31,1986,1
Buffalo BillsBuffalo (0-1),7,3,0,14,24,24,New York JetsNY Jets (1-0),7,7,0,14,28,28,1986,1
Kansas City ChiefsKansas City (1-0),7,0,14,3,24,24,Cincinnati BengalsCincinnati (0-1),0,7,0,7,14,14,1986,1
New England PatriotsNew England (1-0),3,7,10,13,33,33,Indianapolis ColtsIndianapolis (0-1),0,3,0,0,3,3,1986,1
Denver BroncosDenver (1-0),7,14,7,10,38,38,Los Angeles RaidersLA Raiders (0-1),16,6,14,0,36,36,1986,1
San Diego ChargersSan Diego (1-0),17,9,14,10,50,50,Miami DolphinsMiami (0-1),0,14,7,7,28,28,1986,1
Seattle SeahawksSeattle (1-0),0,6,10,14,30,30,Pittsburgh SteelersPittsburgh (0-1),0,0,0,0,0,0,1986,1
Dallas CowboysDallas (1-0),0,17,0,14,31,31,New York GiantsNY Giants (0-1),0,14,7,7,28,28,1986,1
New York JetsNY Jets (1-1),0,6,0,0,6,6,New England PatriotsNew England (2-0),7,0,10,3,20,20,1986,2
New York GiantsNY Giants (1-1),3,7,0,10,20,20,San Diego ChargersSan Diego (1-1),0,7,0,0,7,7,1986,2
Cincinnati BengalsCincinnati (1-1),7,14,0,12,3,36,Buffalo BillsBuffalo (0-2),3,6,17,7,0,33,1986,2
Houston OilersHouston (1-1),7,0,0,13,20,20,Cleveland BrownsCleveland (1-1),0,3,6,14,23,23,1986,2
Detroit LionsDetroit (1-1),0,0,0,7,7,7,Dallas CowboysDallas (2-0),0,17,0,14,31,31,1986,2
New Orleans SaintsNew Orleans (1-1),17,7,0,0,24,24,Green Bay PackersGreen Bay (0-2),0,3,7,0,10,10,1986,2
Washington RedskinsWashington (2-0),3,0,0,7,10,10,Los Angeles RaidersLA Raiders (0-2),3,0,3,0,6,6,1986,2
Chicago BearsChicago (2-0),0,0,10,0,3,13,Philadelphia EaglesPhiladelphia (0-2),3,0,0,7,0,10,1986,2
Atlanta FalconsAtlanta (2-0),14,3,0,16,33,33,St. Louis CardinalsSt. Louis (0-2),0,13,0,0,13,13,1986,2
Miami DolphinsMiami (1-1),7,13,10,0,30,30,Indianapolis ColtsIndianapolis (0-2),7,3,0,0,10,10,1986,2
Seattle SeahawksSeattle (2-0),0,13,10,0,23,23,Kansas City ChiefsKansas City (1-1),3,0,7,7,17,17,1986,2
Tampa Bay BuccaneersTampa Bay (0-2),3,7,0,0,10,10,Minnesota VikingsMinnesota (1-1),10,7,0,6,23,23,1986,2
Los Angeles RamsLA Rams (2-0),3,7,3,3,16,16,San Francisco 49ersSan Francisco (1-1),0,3,10,0,13,13,1986,2
Pittsburgh SteelersPittsburgh (0-2),0,0,3,7,10,10,Denver BroncosDenver (2-0),0,7,7,7,21,21,1986,2
Cleveland BrownsCleveland (1-2),7,3,3,0,13,13,Cincinnati BengalsCincinnati (2-1),3,10,7,10,30,30,1986,3
New York JetsNY Jets (2-1),3,28,0,14,6,51,Miami DolphinsMiami (1-2),7,14,17,7,0,45,1986,3
Dallas CowboysDallas (2-1),0,21,7,7,35,35,Atlanta FalconsAtlanta (3-0),3,10,14,10,37,37,1986,3
Philadelphia EaglesPhiladelphia (0-3),0,0,7,0,7,7,Denver BroncosDenver (3-0),12,14,7,0,33,33,1986,3
Indianapolis ColtsIndianapolis (0-3),7,0,0,0,7,7,Los Angeles RamsLA Rams (3-0),14,7,0,3,24,24,1986,3
Minnesota VikingsMinnesota (2-1),14,3,7,7,31,31,Pittsburgh SteelersPittsburgh (0-3),7,0,0,0,7,7,1986,3
Buffalo BillsBuffalo (1-2),0,10,0,7,17,17,St. Louis CardinalsSt. Louis (0-3),0,0,3,7,10,10,1986,3
New England PatriotsNew England (2-1),7,10,0,14,31,31,Seattle SeahawksSeattle (3-0),7,0,7,24,38,38,1986,3
Detroit LionsDetroit (1-2),0,3,3,14,20,20,Tampa Bay BuccaneersTampa Bay (1-2),0,14,10,0,24,24,1986,3
Los Angeles RaidersLA Raiders (0-3),6,0,0,3,9,9,New York GiantsNY Giants (2-1),0,0,7,7,14,14,1986,3
Kansas City ChiefsKansas City (2-1),3,10,14,0,27,27,Houston OilersHouston (1-2),0,0,7,6,13,13,1986,3
San Francisco 49ersSan Francisco (2-1),10,3,7,6,26,26,New Orleans SaintsNew Orleans (1-2),3,7,7,0,17,17,1986,3
San Diego ChargersSan Diego (1-2),14,7,3,3,27,27,Washington RedskinsWashington (3-0),3,7,13,7,30,30,1986,3
Green Bay PackersGreen Bay (0-3),3,6,3,0,12,12,Chicago BearsChicago (3-0),3,7,0,15,25,25,1986,3
New York GiantsNY Giants (3-1),0,10,3,7,20,20,New Orleans SaintsNew Orleans (1-3),14,3,0,0,17,17,1986,4
Cincinnati BengalsCincinnati (2-2),0,7,0,0,7,7,Chicago BearsChicago (4-0),21,3,14,6,44,44,1986,4
Cleveland BrownsCleveland (2-2),0,7,7,10,24,24,Detroit LionsDetroit (1-3),0,7,0,14,21,21,1986,4
Minnesota VikingsMinnesota (3-1),28,7,7,0,42,42,Green Bay PackersGreen Bay (0-4),0,7,0,0,7,7,1986,4
Buffalo BillsBuffalo (1-3),7,0,7,3,17,17,Kansas City ChiefsKansas City (3-1),3,7,0,10,20,20,1986,4
Philadelphia EaglesPhiladelphia (1-3),10,17,7,0,34,34,Los Angeles RamsLA Rams (3-1),0,0,6,14,20,20,1986,4
Houston OilersHouston (1-3),3,7,0,6,0,16,Pittsburgh SteelersPittsburgh (1-3),0,3,10,3,6,22,1986,4
Miami DolphinsMiami (1-3),0,9,0,7,16,16,San Francisco 49ersSan Francisco (3-1),7,10,0,14,31,31,1986,4
Washington RedskinsWashington (4-0),6,3,7,3,19,19,Seattle SeahawksSeattle (3-1),7,0,0,7,14,14,1986,4
Indianapolis ColtsIndianapolis (0-4),0,0,0,7,7,7,New York JetsNY Jets (3-1),3,10,0,13,26,26,1986,4
Tampa Bay BuccaneersTampa Bay (1-3),3,17,0,0,0,20,Atlanta FalconsAtlanta (4-0),7,0,7,6,3,23,1986,4
Denver BroncosDenver (4-0),3,0,14,10,27,27,New England PatriotsNew England (2-2),0,13,0,7,20,20,1986,4
Los Angeles RaidersLA Raiders (1-3),0,7,7,3,17,17,San Diego ChargersSan Diego (1-3),6,7,0,0,13,13,1986,4
St. Louis CardinalsSt. Louis (0-4),0,0,7,0,7,7,Dallas CowboysDallas (3-1),7,3,7,14,31,31,1986,4
St. Louis CardinalsSt. Louis (0-5),3,0,3,0,6,6,New York GiantsNY Giants (4-1),0,6,7,0,13,13,1986,5
Green Bay PackersGreen Bay (0-5),7,0,7,14,28,28,Cincinnati BengalsCincinnati (3-2),0,27,0,7,34,34,1986,5
Pittsburgh SteelersPittsburgh (1-4),0,14,7,3,24,24,Cleveland BrownsCleveland (3-2),10,7,3,7,27,27,1986,5
Detroit LionsDetroit (2-3),0,21,0,3,24,24,Houston OilersHouston (1-4),3,10,0,0,13,13,1986,5
Kansas City ChiefsKansas City (3-2),10,7,0,0,17,17,Los Angeles RaidersLA Raiders (2-3),0,7,14,3,24,24,1986,5
New England PatriotsNew England (3-2),10,17,0,7,34,34,Miami DolphinsMiami (1-4),0,0,0,7,7,7,1986,5
Chicago BearsChicago (5-0),0,10,3,10,23,23,Minnesota VikingsMinnesota (3-2),0,0,0,0,0,0,1986,5
Atlanta FalconsAtlanta (4-1),0,0,0,0,0,0,Philadelphia EaglesPhiladelphia (2-3),0,10,0,6,16,16,1986,5
Los Angeles RamsLA Rams (4-1),14,3,0,3,6,26,Tampa Bay BuccaneersTampa Bay (1-4),0,10,7,3,0,20,1986,5
New Orleans SaintsNew Orleans (1-4),3,3,0,0,6,6,Washington RedskinsWashington (5-0),7,7,0,0,14,14,1986,5
New York JetsNY Jets (4-1),0,7,0,7,14,14,Buffalo BillsBuffalo (1-4),0,7,3,3,13,13,1986,5
Denver BroncosDenver (5-0),0,22,0,7,29,29,Dallas CowboysDallas (3-2),0,0,7,7,14,14,1986,5
San Francisco 49ersSan Francisco (4-1),7,7,14,7,35,35,Indianapolis ColtsIndianapolis (0-5),0,14,0,0,14,14,1986,5
Seattle SeahawksSeattle (4-1),0,6,17,10,33,33,San Diego ChargersSan Diego (1-4),7,0,0,0,7,7,1986,5
New England PatriotsNew England (3-3),0,0,17,7,24,24,New York JetsNY Jets (5-1),7,17,0,7,31,31,1986,6
Miami DolphinsMiami (2-4),3,7,10,7,27,27,Buffalo BillsBuffalo (1-5),7,0,0,7,14,14,1986,6
Houston OilersHouston (1-5),0,0,7,0,7,7,Chicago BearsChicago (6-0),0,7,7,6,20,20,1986,6
Green Bay PackersGreen Bay (0-6),0,7,0,7,14,14,Detroit LionsDetroit (3-3),0,14,0,7,21,21,1986,6
Cleveland BrownsCleveland (4-2),0,7,10,3,20,20,Kansas City ChiefsKansas City (3-3),0,7,0,0,7,7,1986,6
Atlanta FalconsAtlanta (5-1),3,7,10,6,26,26,Los Angeles RamsLA Rams (4-2),0,7,0,7,14,14,1986,6
Indianapolis ColtsIndianapolis (0-6),0,0,7,7,14,14,New Orleans SaintsNew Orleans (2-4),0,10,7,0,17,17,1986,6
Tampa Bay BuccaneersTampa Bay (1-5),7,0,0,12,19,19,St. Louis CardinalsSt. Louis (1-5),0,9,7,14,30,30,1986,6
Dallas CowboysDallas (4-2),7,9,0,14,30,30,Washington RedskinsWashington (5-1),0,0,6,0,6,6,1986,6
New York GiantsNY Giants (5-1),0,14,14,7,35,35,Philadelphia EaglesPhiladelphia (2-4),0,3,0,0,3,3,1986,6
San Diego ChargersSan Diego (1-5),7,0,0,7,14,14,Denver BroncosDenver (6-0),7,3,7,14,31,31,1986,6
San Francisco 49ersSan Francisco (4-2),7,10,7,0,0,24,Minnesota VikingsMinnesota (4-2),14,0,3,7,3,27,1986,6
Los Angeles RaidersLA Raiders (3-3),7,7,0,0,14,14,Seattle SeahawksSeattle (4-2),0,3,7,0,10,10,1986,6
Cincinnati BengalsCincinnati (4-2),7,7,0,10,24,24,Pittsburgh SteelersPittsburgh (1-5),7,2,10,3,22,22,1986,6
Seattle SeahawksSeattle (5-2),7,0,3,7,17,17,New York GiantsNY Giants (5-2),0,9,0,3,12,12,1986,7
Minnesota VikingsMinnesota (5-2),13,3,7,0,23,23,Chicago BearsChicago (6-1),0,0,0,7,7,7,1986,7
Philadelphia EaglesPhiladelphia (2-5),0,0,7,7,14,14,Dallas CowboysDallas (5-2),7,0,7,3,17,17,1986,7
Cleveland BrownsCleveland (4-3),7,7,0,0,14,14,Green Bay PackersGreen Bay (1-6),0,3,14,0,17,17,1986,7
Cincinnati BengalsCincinnati (5-2),7,14,3,7,31,31,Houston OilersHouston (1-6),7,7,0,14,28,28,1986,7
Buffalo BillsBuffalo (2-5),7,10,7,0,24,24,Indianapolis ColtsIndianapolis (0-7),3,3,7,0,13,13,1986,7
Miami DolphinsMiami (2-5),0,7,7,14,28,28,Los Angeles RaidersLA Raiders (4-3),6,17,0,7,30,30,1986,7
Pittsburgh SteelersPittsburgh (1-6),0,0,0,0,0,0,New England PatriotsNew England (4-3),10,14,7,3,34,34,1986,7
Washington RedskinsWashington (6-1),7,14,7,0,28,28,St. Louis CardinalsSt. Louis (1-6),0,7,7,7,21,21,1986,7
Atlanta FalconsAtlanta (5-1-1),3,0,0,7,0,10,San Francisco 49ersSan Francisco (4-2-1),7,3,0,0,0,10,1986,7
New Orleans SaintsNew Orleans (3-4),10,7,7,14,38,38,Tampa Bay BuccaneersTampa Bay (1-6),0,0,0,7,7,7,1986,7
Los Angeles RamsLA Rams (5-2),14,0,0,0,14,14,Detroit LionsDetroit (3-4),0,0,0,10,10,10,1986,7
Kansas City ChiefsKansas City (4-3),7,21,7,7,42,42,San Diego ChargersSan Diego (1-6),7,17,7,10,41,41,1986,7
New York JetsNY Jets (6-1),10,12,0,0,22,22,Denver BroncosDenver (6-1),0,0,3,7,10,10,1986,7
New York JetsNY Jets (7-1),7,14,7,0,28,28,New Orleans SaintsNew Orleans (3-5),6,0,0,17,23,23,1986,8
Los Angeles RamsLA Rams (6-2),0,14,0,0,14,14,Atlanta FalconsAtlanta (5-2-1),0,0,7,0,7,7,1986,8
Pittsburgh SteelersPittsburgh (2-6),3,14,6,7,30,30,Cincinnati BengalsCincinnati (5-3),0,3,3,3,9,9,1986,8
Minnesota VikingsMinnesota (5-3),3,14,3,0,20,20,Cleveland BrownsCleveland (5-3),3,0,7,13,23,23,1986,8
Chicago BearsChicago (7-1),7,3,0,3,13,13,Detroit LionsDetroit (3-5),0,0,7,0,7,7,1986,8
Houston OilersHouston (1-7),0,7,10,0,17,17,Los Angeles RaidersLA Raiders (5-3),7,14,7,0,28,28,1986,8
Indianapolis ColtsIndianapolis (0-8),7,3,0,3,13,13,Miami DolphinsMiami (3-5),7,10,0,0,17,17,1986,8
Buffalo BillsBuffalo (2-6),0,0,3,0,3,3,New England PatriotsNew England (5-3),7,10,3,3,23,23,1986,8
Philadelphia EaglesPhiladelphia (3-5),3,3,3,14,23,23,San Diego ChargersSan Diego (1-7),0,0,0,7,7,7,1986,8
Green Bay PackersGreen Bay (1-7),7,7,0,3,17,17,San Francisco 49ersSan Francisco (5-2-1),0,7,7,17,31,31,1986,8
Kansas City ChiefsKansas City (5-3),7,3,10,7,27,27,Tampa Bay BuccaneersTampa Bay (1-7),3,10,0,7,20,20,1986,8
Dallas CowboysDallas (6-2),6,21,10,0,37,37,St. Louis CardinalsSt. Louis (1-7),0,6,0,0,6,6,1986,8
Denver BroncosDenver (7-1),10,3,0,7,20,20,Seattle SeahawksSeattle (5-3),0,3,3,7,13,13,1986,8
New York GiantsNY Giants (6-2),3,10,7,7,27,27,Washington RedskinsWashington (6-2),0,3,14,3,20,20,1986,8
New York GiantsNY Giants (7-2),3,7,0,7,17,17,Dallas CowboysDallas (6-3),0,7,0,7,14,14,1986,9
Seattle SeahawksSeattle (5-4),7,0,0,0,7,7,New York JetsNY Jets (8-1),3,21,7,7,38,38,1986,9
New England PatriotsNew England (6-3),3,6,10,6,25,25,Atlanta FalconsAtlanta (5-3-1),3,7,0,7,17,17,1986,9
Tampa Bay BuccaneersTampa Bay (2-7),10,10,0,14,34,34,Buffalo BillsBuffalo (2-7),0,0,14,14,28,28,1986,9
Detroit LionsDetroit (3-6),7,0,3,7,17,17,Cincinnati BengalsCincinnati (6-3),0,10,7,7,24,24,1986,9
Indianapolis ColtsIndianapolis (0-9),0,3,0,6,9,9,Cleveland BrownsCleveland (6-3),14,0,10,0,24,24,1986,9
Pittsburgh SteelersPittsburgh (3-6),10,3,7,7,27,27,Green Bay PackersGreen Bay (1-8),0,3,0,0,3,3,1986,9
Miami DolphinsMiami (4-5),0,21,7,0,28,28,Houston OilersHouston (1-8),0,0,0,7,7,7,1986,9
St. Louis CardinalsSt. Louis (2-7),0,0,0,13,13,13,Philadelphia EaglesPhiladelphia (3-6),7,0,3,0,10,10,1986,9
New Orleans SaintsNew Orleans (4-5),14,0,3,6,23,23,San Francisco 49ersSan Francisco (5-3-1),3,7,0,0,10,10,1986,9
Los Angeles RaidersLA Raiders (5-4),3,0,0,7,10,10,Denver BroncosDenver (8-1),0,7,7,7,21,21,1986,9
San Diego ChargersSan Diego (1-8),2,14,0,7,23,23,Kansas City ChiefsKansas City (6-3),0,0,7,17,24,24,1986,9
Washington RedskinsWashington (7-2),10,6,10,12,6,44,Minnesota VikingsMinnesota (5-4),14,3,14,7,0,38,1986,9
Chicago BearsChicago (7-2),3,0,14,0,17,17,Los Angeles RamsLA Rams (7-2),0,0,17,3,20,20,1986,9
Atlanta FalconsAtlanta (5-4-1),0,0,7,7,14,14,New York JetsNY Jets (9-1),0,21,7,0,28,28,1986,10
Tampa Bay BuccaneersTampa Bay (2-8),3,0,0,0,3,3,Chicago BearsChicago (8-2),14,3,0,6,23,23,1986,10
Houston OilersHouston (2-8),10,9,10,3,32,32,Cincinnati BengalsCincinnati (6-4),0,0,14,14,28,28,1986,10
New Orleans SaintsNew Orleans (5-5),0,0,3,3,6,6,Los Angeles RamsLA Rams (7-3),0,0,0,0,0,0,1986,10
Detroit LionsDetroit (3-7),0,0,10,0,10,10,Minnesota VikingsMinnesota (6-4),10,0,7,7,24,24,1986,10
Indianapolis ColtsIndianapolis (0-10),7,7,0,7,21,21,New England PatriotsNew England (7-3),3,3,14,10,30,30,1986,10
Buffalo BillsBuffalo (3-7),6,7,0,3,16,16,Pittsburgh SteelersPittsburgh (3-7),0,0,12,0,12,12,1986,10
Kansas City ChiefsKansas City (7-3),0,17,7,3,27,27,Seattle SeahawksSeattle (5-5),0,0,0,7,7,7,1986,10
Green Bay PackersGreen Bay (1-9),7,0,0,0,7,7,Washington RedskinsWashington (8-2),6,0,7,3,16,16,1986,10
Philadelphia EaglesPhiladelphia (3-7),0,0,0,14,14,14,New York GiantsNY Giants (8-2),0,10,7,0,17,17,1986,10
Dallas CowboysDallas (6-4),3,7,3,0,13,13,Los Angeles RaidersLA Raiders (6-4),0,3,7,7,17,17,1986,10
San Francisco 49ersSan Francisco (6-3-1),10,13,7,13,43,43,St. Louis CardinalsSt. Louis (2-8),3,7,0,7,17,17,1986,10
Denver BroncosDenver (8-2),0,3,0,0,3,3,San Diego ChargersSan Diego (2-8),3,3,0,3,9,9,1986,10
Cleveland BrownsCleveland (7-3),6,10,7,3,26,26,Miami DolphinsMiami (4-6),0,10,0,6,16,16,1986,10
Minnesota VikingsMinnesota (6-5),3,3,7,7,20,20,New York GiantsNY Giants (9-2),3,6,3,10,22,22,1986,11
Atlanta FalconsAtlanta (5-5-1),3,7,0,0,10,10,Chicago BearsChicago (9-2),0,3,10,0,13,13,1986,11
Philadelphia EaglesPhiladelphia (3-8),0,5,0,6,11,11,Detroit LionsDetroit (4-7),7,0,0,6,13,13,1986,11
Pittsburgh SteelersPittsburgh (4-7),14,7,0,0,21,21,Houston OilersHouston (2-9),7,3,0,0,10,10,1986,11
Los Angeles RamsLA Rams (7-4),0,14,7,7,28,28,New England PatriotsNew England (8-3),6,10,0,14,30,30,1986,11
Buffalo BillsBuffalo (3-8),7,14,3,0,24,24,Miami DolphinsMiami (5-6),0,10,10,14,34,34,1986,11
St. Louis CardinalsSt. Louis (2-9),0,0,7,0,7,7,New Orleans SaintsNew Orleans (6-5),0,10,0,6,16,16,1986,11
Cincinnati BengalsCincinnati (7-4),7,3,7,17,34,34,Seattle SeahawksSeattle (5-6),0,0,7,0,7,7,1986,11
Green Bay PackersGreen Bay (2-9),14,7,10,0,31,31,Tampa Bay BuccaneersTampa Bay (2-9),0,0,0,7,7,7,1986,11
New York JetsNY Jets (10-1),7,7,3,14,31,31,Indianapolis ColtsIndianapolis (0-11),7,2,0,7,16,16,1986,11
Los Angeles RaidersLA Raiders (7-4),10,7,0,10,27,27,Cleveland BrownsCleveland (7-4),0,7,7,0,14,14,1986,11
San Diego ChargersSan Diego (2-9),0,7,7,7,21,21,Dallas CowboysDallas (7-4),10,0,0,14,24,24,1986,11
Denver BroncosDenver (9-2),21,10,7,0,38,38,Kansas City ChiefsKansas City (7-4),0,7,10,0,17,17,1986,11
Washington RedskinsWashington (9-2),7,0,7,0,14,14,San Francisco 49ersSan Francisco (6-4-1),0,3,3,0,6,6,1986,11
San Diego ChargersSan Diego (2-10),0,10,7,14,0,31,Los Angeles RaidersLA Raiders (8-4),14,7,10,0,6,37,1986,12
New York GiantsNY Giants (10-2),0,10,3,6,19,19,Denver BroncosDenver (9-3),3,3,3,7,16,16,1986,12
New England PatriotsNew England (9-3),9,6,0,7,22,22,Buffalo BillsBuffalo (3-9),0,3,3,13,19,19,1986,12
Washington RedskinsWashington (10-2),14,20,7,0,41,41,Dallas CowboysDallas (7-5),0,0,7,7,14,14,1986,12
Tampa Bay BuccaneersTampa Bay (2-10),3,0,7,7,17,17,Detroit LionsDetroit (5-7),7,7,14,10,38,38,1986,12
Chicago BearsChicago (10-2),2,7,0,3,12,12,Green Bay PackersGreen Bay (2-10),0,0,3,7,10,10,1986,12
Houston OilersHouston (3-9),3,7,21,0,31,31,Indianapolis ColtsIndianapolis (0-12),3,0,0,14,17,17,1986,12
Cincinnati BengalsCincinnati (8-4),21,0,0,3,24,24,Minnesota VikingsMinnesota (6-6),10,10,0,0,20,20,1986,12
Cleveland BrownsCleveland (8-4),0,21,7,3,6,37,Pittsburgh SteelersPittsburgh (4-8),7,7,7,10,0,31,1986,12
San Francisco 49ersSan Francisco (7-4-1),7,13,0,0,20,20,Atlanta FalconsAtlanta (5-6-1),0,0,0,0,0,0,1986,12
St. Louis CardinalsSt. Louis (3-9),6,3,7,7,23,23,Kansas City ChiefsKansas City (7-5),0,0,0,14,14,14,1986,12
Los Angeles RamsLA Rams (8-4),7,3,13,3,26,26,New Orleans SaintsNew Orleans (6-6),0,6,0,7,13,13,1986,12
Seattle SeahawksSeattle (6-6),7,14,0,3,24,24,Philadelphia EaglesPhiladelphia (3-9),3,3,7,7,20,20,1986,12
Miami DolphinsMiami (6-6),7,14,10,14,45,45,New York JetsNY Jets (10-2),0,0,3,0,3,3,1986,12
Detroit LionsDetroit (5-8),10,10,17,3,40,40,Green Bay PackersGreen Bay (3-10),13,10,7,14,44,44,1986,13
Dallas CowboysDallas (7-6),7,0,7,0,14,14,Seattle SeahawksSeattle (7-6),7,17,0,7,31,31,1986,13
New York JetsNY Jets (10-3),0,0,0,3,3,3,Los Angeles RamsLA Rams (9-4),0,10,0,7,17,17,1986,13
Miami DolphinsMiami (6-7),0,0,7,7,14,14,Atlanta FalconsAtlanta (6-6-1),10,0,0,10,20,20,1986,13
Kansas City ChiefsKansas City (7-6),7,0,0,7,14,14,Buffalo BillsBuffalo (4-9),0,10,7,0,17,17,1986,13
Cleveland BrownsCleveland (9-4),0,0,0,10,3,13,Houston OilersHouston (3-10),0,0,3,7,0,10,1986,13
New Orleans SaintsNew Orleans (6-7),0,0,10,10,20,20,New England PatriotsNew England (10-3),0,0,7,14,21,21,1986,13
Chicago BearsChicago (11-2),3,0,0,7,3,13,Pittsburgh SteelersPittsburgh (4-9),0,3,7,0,0,10,1986,13
Indianapolis ColtsIndianapolis (0-13),0,0,3,0,3,3,San Diego ChargersSan Diego (3-10),10,0,0,7,17,17,1986,13
Minnesota VikingsMinnesota (7-6),7,7,7,24,45,45,Tampa Bay BuccaneersTampa Bay (2-11),0,6,0,7,13,13,1986,13
St. Louis CardinalsSt. Louis (3-10),3,7,0,7,17,17,Washington RedskinsWashington (11-2),7,10,0,3,20,20,1986,13
Denver BroncosDenver (10-3),3,21,10,0,34,34,Cincinnati BengalsCincinnati (8-5),7,7,0,14,28,28,1986,13
Los Angeles RaidersLA Raiders (8-5),7,3,14,3,0,27,Philadelphia EaglesPhiladelphia (4-9),13,0,7,7,6,33,1986,13
San Francisco 49ersSan Francisco (7-5-1),3,14,0,0,17,17,New York GiantsNY Giants (11-2),0,0,21,0,21,21,1986,13
Washington RedskinsWashington (11-3),0,7,0,7,14,14,New York GiantsNY Giants (12-2),0,14,10,0,24,24,1986,14
New England PatriotsNew England (10-4),0,0,7,0,7,7,Cincinnati BengalsCincinnati (9-5),0,7,10,14,31,31,1986,14
Buffalo BillsBuffalo (4-10),0,3,7,7,17,17,Cleveland BrownsCleveland (10-4),7,7,7,0,21,21,1986,14
Kansas City ChiefsKansas City (8-6),3,7,7,20,37,37,Denver BroncosDenver (10-4),3,7,0,0,10,10,1986,14
