home_name,home_q1,home_q2,home_q3,home_q4,home_final,away_name,away_q1,away_q2,away_q3,away_q4,away_final,year,week
Tampa Bay,7,3,3,14,27,Denver,3,0,7,10,20,2018,6
Tampa Bay,7,3,3,14,27,Tennessee,0,0,0,0,0,2018,6
Tampa Bay,7,3,3,14,27,Dallas,10,14,6,10,40,2018,6
Tampa Bay,7,3,3,14,27,New England,10,14,3,16,43,2018,6
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,6
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,7
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,8
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,9
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,10
Tampa Bay,7,3,3,14,27,Green Bay,17,3,3,10,33,2018,11
Tampa Bay,7,3,3,14,27,Detroit,0,7,6,3,16,2018,12
Tampa Bay,7,3,3,14,27,Dallas,7,3,14,7,31,2018,12
Tampa Bay,7,3,3,14,27,New Orleans,7,10,7,7,31,2018,12
Tampa Bay,7,3,3,14,27,Baltimore,3,10,7,14,34,2018,12
Tampa Bay,7,3,3,14,27,Buffalo,14,0,0,10,24,2018,12
Tampa Bay,7,3,3,14,27,Cincinnati,0,7,7,6,20,2018,12
Tampa Bay,7,3,3,14,27,N.Y. Jets,7,3,3,0,13,2018,12
Tampa Bay,7,3,3,14,27,Philadelphia,0,11,3,11,25,2018,12
Tampa Bay,7,3,3,14,27,Carolina,3,10,7,7,27,2018,12
Tampa Bay,7,3,3,14,27,Tampa Bay,7,6,7,7,27,2018,12
Tampa Bay,7,3,3,14,27,Los Angeles,0,28,14,3,45,2018,12
Tampa Bay,7,3,3,14,27,Denver,3,7,7,7,24,2018,12
Tampa Bay,7,3,3,14,27,Indianapolis,7,7,0,13,27,2018,12
Tampa Bay,7,3,3,14,27,Minnesota,7,7,10,0,24,2018,12
Tampa Bay,7,3,3,14,27,Houston,7,17,3,7,34,2018,12
Dallas,10,3,0,0,13,New Orleans,0,0,10,0,10,2018,13
Green Bay,0,10,0,7,17,Arizona,0,7,10,3,20,2018,13
Atlanta,3,7,0,6,16,Baltimore,7,3,6,10,26,2018,13
Cincinnati,0,3,7,0,10,Denver,0,7,14,3,24,2018,13
Houston,10,13,3,3,29,Cleveland,0,0,7,6,13,2018,13
Jacksonville,0,3,0,3,6,Indianapolis,0,0,0,0,0,2018,13
Detroit,0,3,10,3,16,L.A. Rams,3,10,3,14,30,2018,13
Miami,7,7,0,7,21,Buffalo,0,6,3,8,17,2018,13
N.Y. Giants,7,3,14,3,30,Chicago,7,7,0,13,27,2018,13
Tampa Bay,10,7,7,0,24,Carolina,7,0,10,0,17,2018,13
Oakland,0,7,9,17,33,Kansas City,10,9,14,7,40,2018,13
Tennessee,0,6,7,13,26,N.Y. Jets,10,6,6,0,22,2018,13
New England,7,3,7,7,24,Minnesota,0,7,3,0,10,2018,13
Seattle,6,14,7,16,43,San Francisco,0,3,7,6,16,2018,13
Pittsburgh,13,10,0,7,30,Los Angeles,7,0,8,18,33,2018,13
Philadelphia,7,7,0,14,28,Washington,0,13,0,0,13,2018,13
Tennessee,7,9,14,0,30,Jacksonville,2,0,7,0,9,2018,14
Cleveland,7,10,0,9,26,Carolina,7,10,3,0,20,2018,14
Green Bay,7,13,14,0,34,Atlanta,7,0,0,13,20,2018,14
Houston,7,0,7,7,21,Indianapolis,0,17,7,0,24,2018,14
Kansas City,7,10,0,7,27,Baltimore,0,10,7,7,24,2018,14
Miami,7,14,7,6,34,New England,6,21,0,6,33,2018,14
Tampa Bay,7,7,0,0,14,New Orleans,0,3,8,17,28,2018,14
Washington,0,0,0,16,16,N.Y. Giants,7,27,6,0,40,2018,14
Buffalo,14,3,3,3,23,N.Y. Jets,3,10,0,14,27,2018,14
Los Angeles,7,10,3,6,26,Cincinnati,3,9,0,9,21,2018,14
San Francisco,3,17,0,0,20,Denver,0,0,7,7,14,2018,14
Dallas,3,3,3,14,29,Philadelphia,0,0,6,17,23,2018,14
Arizona,0,0,0,3,3,Detroit,0,3,7,7,17,2018,14
Oakland,7,3,0,14,24,Pittsburgh,0,14,0,7,21,2018,14
Chicago,3,3,9,0,15,L.A. Rams,3,3,0,0,6,2018,14
Seattle,0,3,0,18,21,Minnesota,0,0,0,7,7,2018,14
Kansas City,14,0,7,7,28,Los Angeles,0,7,7,15,29,2018,15
N.Y. Jets,3,6,6,7,22,Houston,3,13,0,13,29,2018,15
Denver,7,3,3,3,16,Cleveland,7,3,0,7,17,2018,15
Atlanta,10,16,7,7,40,Arizona,7,0,0,7,14,2018,15
Baltimore,0,10,7,3,20,Tampa Bay,0,9,3,0,12,2018,15
Buffalo,0,7,0,7,14,Detroit,0,13,0,0,13,2018,15
Chicago,7,7,0,10,24,Green Bay,0,3,11,3,17,2018,15
Cincinnati,7,13,0,10,30,Oakland,0,7,6,3,16,2018,15
Indianapolis,7,3,10,3,23,Dallas,0,0,0,0,0,2018,15
Minnesota,21,0,3,17,41,Miami,0,10,7,0,17,2018,15
N.Y. Giants,0,0,0,0,0,Tennessee,7,0,7,3,17,2018,15
Jacksonville,0,10,0,3,13,Washington,3,0,3,10,16,2018,15
San Francisco,7,10,3,3,26,Seattle,6,7,0,10,23,2018,15
Pittsburgh,7,7,0,3,17,New England,7,0,3,0,10,2018,15
L.A. Rams,7,6,0,10,23,Philadelphia,3,10,17,0,30,2018,15
Carolina,7,0,0,2,9,New Orleans,3,3,0,6,12,2018,15
Tennessee,6,3,0,16,25,Washington,3,7,3,3,16,2018,16
Los Angeles,0,3,7,0,10,Baltimore,3,3,10,6,22,2018,16
Carolina,7,3,0,0,10,Atlanta,7,3,14,0,24,2018,16
Cleveland,0,16,7,3,26,Cincinnati,0,0,0,18,18,2018,16
Dallas,14,3,10,0,27,Tampa Bay,3,10,0,7,20,2018,16
N.Y. Jets,7,14,14,3,38,Green Bay,0,17,3,18,44,2018,16
Indianapolis,0,7,14,7,28,N.Y. Giants,14,3,7,3,27,2018,16
Miami,7,0,0,0,7,Jacksonville,7,0,0,10,17,2018,16
Detroit,3,6,0,0,9,Minnesota,0,14,3,10,27,2018,16
New England,7,7,7,3,24,Buffalo,0,0,6,6,12,2018,16
Philadelphia,7,6,10,9,32,Houston,0,16,0,14,30,2018,16
San Francisco,0,9,0,0,9,Chicago,0,7,7,0,14,2018,16
Arizona,3,6,0,0,9,L.A. Rams,7,14,3,7,31,2018,16
New Orleans,7,10,7,7,31,Pittsburgh,3,11,14,0,28,2018,16
Seattle,7,7,10,14,38,Kansas City,3,7,7,14,31,2018,16
Oakland,7,10,0,10,27,Denver,0,0,7,7,14,2018,16
Tampa Bay,7,10,3,12,32,Atlanta,0,7,17,10,34,2018,17
Buffalo,14,0,14,14,42,Miami,0,14,3,0,17,2018,17
New Orleans,0,0,0,14,14,Carolina,13,10,7,3,33,2018,17
N.Y. Giants,0,7,11,17,35,Dallas,0,14,7,15,36,2018,17
Green Bay,0,0,0,0,0,Detroit,7,14,3,7,31,2018,17
Houston,3,14,0,3,20,Jacksonville,3,0,0,0,3,2018,17
New England,7,14,7,10,38,N.Y. Jets,3,0,0,0,3,2018,17
Baltimore,10,10,3,3,26,Cleveland,7,0,7,10,24,2018,17
Minnesota,0,3,7,0,10,Chicago,7,6,0,11,24,2018,17
Kansas City,14,7,7,7,35,Oakland,0,3,0,0,3,2018,17
Denver,0,3,0,6,9,Los Angeles,0,7,7,9,23,2018,17
L.A. Rams,14,17,14,3,48,San Francisco,3,7,7,15,32,2018,17
Washington,0,0,0,0,0,Philadelphia,3,7,7,7,24,2018,17
Pittsburgh,0,3,7,6,16,Cincinnati,0,10,0,3,13,2018,17
Seattle,7,7,7,6,27,Arizona,3,10,8,3,24,2018,17
Tennessee,0,10,7,0,17,Indianapolis,7,10,7,9,33,2018,17
Chicago,3,0,0,0,3,Green Bay,0,7,0,3,10,2019,1
Miami,0,10,0,0,10,Baltimore,21,21,10,7,59,2019,1
N.Y. Jets,6,0,10,0,16,Buffalo,0,0,3,14,17,2019,1
Jacksonville,7,6,0,13,26,Kansas City,17,6,7,10,40,2019,1
Carolina,0,3,10,14,27,L.A. Rams,0,13,10,7,30,2019,1
Minnesota,14,7,7,0,28,Atlanta,0,0,0,12,12,2019,1
Philadelphia,0,7,14,11,32,Washington,10,10,0,7,27,2019,1
Cleveland,6,0,7,0,13,Tennessee,3,9,10,21,43,2019,1
Los Angeles,7,10,7,0,30,Indianapolis,0,6,10,8,24,2019,1
Seattle,0,14,0,7,21,Cincinnati,3,14,0,3,20,2019,1
Arizona,0,3,3,18,27,Detroit,0,17,0,7,27,2019,1
Dallas,7,14,14,0,35,N.Y. Giants,7,0,3,7,17,2019,1
Tampa Bay,0,7,7,3,17,San Francisco,3,3,14,11,31,2019,1
New England,7,13,10,3,33,Pittsburgh,0,0,3,0,3,2019,1
New Orleans,0,3,14,13,30,Houston,0,14,7,7,28,2019,1
Oakland,7,7,0,10,24,Denver,0,0,6,10,16,2019,1
Carolina,3,6,3,2,14,Tampa Bay,3,7,7,3,20,2019,2
Baltimore,7,10,0,6,23,Arizona,3,3,3,8,17,2019,2
N.Y. Giants,7,0,0,7,14,Buffalo,7,14,0,7,28,2019,2
Washington,0,7,7,7,21,Dallas,0,14,7,10,31,2019,2
Detroit,6,0,0,7,13,Los Angeles,7,3,0,0,10,2019,2
Green Bay,14,7,0,0,21,Minnesota,0,10,6,0,16,2019,2
Houston,3,3,0,7,13,Jacksonville,0,3,0,9,12,2019,2
Tennessee,0,7,10,0,17,Indianapolis,7,6,0,6,19,2019,2
Miami,0,0,0,0,0,New England,7,6,10,20,43,2019,2
Cincinnati,7,3,0,7,17,San Francisco,14,10,10,7,41,2019,2
Pittsburgh,0,10,3,13,26,Seattle,0,7,14,7,28,2019,2
Oakland,10,0,0,0,10,Kansas City,0,28,0,0,28,2019,2
Denver,3,0,0,11,14,Chicago,0,6,7,3,16,2019,2
L.A. Rams,3,3,14,7,27,New Orleans,0,3,3,3,9,2019,2
Atlanta,3,7,7,7,24,Philadelphia,0,6,6,8,20,2019,2
N.Y. Jets,0,3,0,0,3,Cleveland,6,10,7,0,23,2019,2
Jacksonville,14,0,3,3,20,Tennessee,0,0,0,7,7,2019,3
Buffalo,8,6,0,7,21,Cincinnati,0,0,7,10,17,2019,3
Dallas,10,0,14,7,31,Miami,3,3,0,0,6,2019,3
Philadelphia,10,0,7,7,24,Detroit,7,13,0,7,27,2019,3
Green Bay,7,10,7,3,27,Denver,0,10,6,0,16,2019,3
Indianapolis,10,10,0,7,27,Atlanta,0,3,7,14,24,2019,3
Kansas City,0,23,7,3,33,Baltimore,6,0,7,15,28,2019,3
Minnesota,7,14,7,6,34,Oakland,0,7,0,7,14,2019,3
New England,13,7,10,0,30,N.Y. Jets,0,0,7,7,14,2019,3
Arizona,7,3,10,0,20,Carolina,0,14,14,10,38,2019,3
Tampa Bay,12,16,0,3,31,N.Y. Giants,3,7,15,7,32,2019,3
Los Angeles,7,10,0,3,20,Houston,0,7,14,6,27,2019,3
Seattle,7,0,0,20,27,New Orleans,7,13,7,6,33,2019,3
San Francisco,0,3,14,7,24,Pittsburgh,6,0,7,7,20,2019,3
Cleveland,0,6,7,0,13,L.A. Rams,3,0,7,10,20,2019,3
Washington,0,3,6,6,15,Chicago,7,21,0,3,31,2019,3
Washington,0,3,6,6,15,Green Bay,7,13,7,0,27,2019,4
Washington,0,3,6,6,15,Houston,0,3,7,0,10,2019,4
Washington,0,3,6,6,15,Baltimore,0,7,3,15,25,2019,4
Washington,0,3,6,6,15,Detroit,10,3,10,7,30,2019,4
Washington,0,3,6,6,15,Miami,7,3,0,0,10,2019,4
Washington,0,3,6,6,15,Buffalo,0,3,7,0,10,2019,4
Washington,0,3,6,6,15,N.Y. Giants,7,10,7,0,24,2019,4
Washington,0,3,6,6,15,Indianapolis,7,3,0,14,24,2019,4
Washington,0,3,6,6,15,Atlanta,7,0,3,0,10,2019,4
Washington,0,3,6,6,15,Arizona,0,3,0,7,10,2019,4
Washington,0,3,6,6,15,L.A. Rams,0,17,3,20,40,2019,4
Washington,0,3,6,6,15,Chicago,7,3,6,0,16,2019,4
Washington,0,3,6,6,15,Denver,7,10,0,7,24,2019,4
Washington,0,3,6,6,15,New Orleans,0,9,0,3,12,2019,4
Washington,0,3,6,6,15,Pittsburgh,0,10,14,3,27,2019,4
Washington,0,3,6,6,15,Seattle,7,7,7,9,30,2019,5
Washington,0,3,6,6,15,Cincinnati,3,3,3,14,23,2019,5
Washington,0,3,6,6,15,Pittsburgh,7,6,7,3,23,2019,5
Washington,0,3,6,6,15,Tennessee,0,0,7,0,7,2019,5
Washington,0,3,6,6,15,Carolina,14,7,7,6,34,2019,5
Washington,0,3,6,6,15,Houston,7,9,17,20,53,2019,5
Washington,0,3,6,6,15,N.Y. Giants,0,7,3,0,10,2019,5
Washington,0,3,6,6,15,Washington,7,0,0,0,7,2019,5
Washington,0,3,6,6,15,New Orleans,3,14,7,7,31,2019,5
Washington,0,3,6,6,15,Oakland,0,17,0,7,24,2019,5
Washington,0,3,6,6,15,Philadelphia,14,7,3,7,31,2019,5
Washington,0,3,6,6,15,Los Angeles,0,0,7,6,13,2019,5
Washington,0,3,6,6,15,Dallas,0,0,10,14,24,2019,5
Washington,0,3,6,6,15,Kansas City,3,7,0,3,13,2019,5
Washington,0,3,6,6,15,San Francisco,14,7,7,3,31,2019,5
Washington,0,3,6,6,15,San Francisco,14,7,7,3,31,2019,6
Washington,0,3,6,6,15,San Francisco,14,7,7,3,31,2019,7
Washington,0,3,6,6,15,Minnesota,3,10,3,3,19,2019,8
Washington,0,3,6,6,15,Detroit,14,3,7,7,31,2019,8
Washington,0,3,6,6,15,Indianapolis,0,3,9,3,15,2019,8
Washington,0,3,6,6,15,Jacksonville,13,6,3,7,29,2019,8
Washington,0,3,6,6,15,Chicago,0,9,7,0,16,2019,8
Washington,0,3,6,6,15,L.A. Rams,3,14,7,0,24,2019,8
Washington,0,3,6,6,15,New Orleans,0,10,7,14,31,2019,8
Washington,0,3,6,6,15,Buffalo,0,7,6,0,13,2019,8
Washington,0,3,6,6,15,Atlanta,0,0,11,9,20,2019,8
Washington,0,3,6,6,15,Tennessee,14,3,3,7,27,2019,8
Washington,0,3,6,6,15,San Francisco,14,13,14,10,51,2019,8
Washington,0,3,6,6,15,Houston,7,3,3,14,27,2019,8
Washington,0,3,6,6,15,New England,17,0,7,3,27,2019,8
Washington,0,3,6,6,15,Kansas City,0,17,0,7,24,2019,8
Washington,0,3,6,6,15,Pittsburgh,0,10,7,10,27,2019,8
Washington,0,3,6,6,15,Pittsburgh,0,10,7,10,27,2019,9
Washington,0,3,6,6,15,Pittsburgh,0,10,7,10,27,2019,10
Washington,0,3,6,6,15,Pittsburgh,0,10,7,10,27,2019,11
Washington,0,3,6,6,15,Pittsburgh,0,10,7,10,27,2019,12
Detroit,14,3,0,3,20,Chicago,7,3,7,7,24,2019,13
Dallas,7,0,0,8,15,Buffalo,0,13,10,3,26,2019,13
Atlanta,0,9,0,9,18,New Orleans,7,10,3,6,26,2019,13
Baltimore,7,10,0,3,20,San Francisco,7,7,3,0,17,2019,13
Cincinnati,7,10,5,0,22,N.Y. Jets,3,3,0,0,6,2019,13
N.Y. Giants,7,3,3,0,13,Green Bay,14,3,0,14,31,2019,13
Miami,7,7,12,11,37,Philadelphia,10,11,7,3,31,2019,13
Pittsburgh,0,10,7,3,20,Cleveland,3,7,0,3,13,2019,13
Jacksonville,0,0,3,8,11,Tampa Bay,15,10,0,3,28,2019,13
Indianapolis,7,3,7,0,17,Tennessee,7,0,10,14,31,2019,13
Carolina,14,0,0,7,21,Washington,3,9,3,14,29,2019,13
Arizona,0,0,0,7,7,L.A. Rams,3,17,14,0,34,2019,13
Denver,14,3,0,6,23,Los Angeles,0,10,0,10,20,2019,13
Kansas City,7,14,10,9,40,Oakland,0,0,0,9,9,2019,13
Houston,7,7,7,7,28,New England,3,0,6,13,22,2019,13
Seattle,7,3,17,10,37,Minnesota,7,10,0,13,30,2019,13
Chicago,0,17,7,7,31,Dallas,7,0,0,17,24,2019,14
Atlanta,3,10,17,10,40,Carolina,0,10,0,10,20,2019,14
Buffalo,0,6,3,8,17,Baltimore,3,7,7,7,24,2019,14
Cleveland,7,7,10,3,27,Cincinnati,6,7,3,3,19,2019,14
Houston,0,3,7,14,24,Denver,14,17,7,0,38,2019,14
Green Bay,14,0,3,3,20,Washington,0,6,3,6,15,2019,14
Minnesota,7,10,0,3,20,Detroit,0,0,0,7,7,2019,14
N.Y. Jets,0,16,0,6,22,Miami,3,6,3,9,21,2019,14
New Orleans,13,14,6,13,46,San Francisco,7,21,7,13,48,2019,14
Tampa Bay,14,7,7,10,38,Indianapolis,10,17,8,0,35,2019,14
Jacksonville,3,0,7,0,10,Los Angeles,7,17,14,7,45,2019,14
New England,7,0,6,3,16,Kansas City,3,17,3,0,23,2019,14
Arizona,0,10,0,7,17,Pittsburgh,10,3,7,3,23,2019,14
Oakland,7,14,0,0,21,Tennessee,7,14,7,14,42,2019,14
L.A. Rams,7,14,0,7,28,Seattle,3,0,6,3,12,2019,14
Philadelphia,0,3,7,7,23,N.Y. Giants,0,17,0,0,17,2019,14
Baltimore,13,8,14,7,42,N.Y. Jets,0,7,0,14,21,2019,15
Green Bay,7,0,14,0,21,Chicago,0,3,0,10,13,2019,15
Tennessee,0,0,7,14,21,Houston,0,14,0,10,24,2019,15
Kansas City,6,9,8,0,23,Denver,0,3,0,0,3,2019,15
Cincinnati,10,0,0,3,13,New England,7,6,14,7,34,2019,15
N.Y. Giants,0,7,16,13,36,Miami,0,10,3,7,20,2019,15
Washington,7,7,0,13,27,Philadelphia,3,7,7,20,37,2019,15
Carolina,0,7,3,14,24,Seattle,13,7,3,7,30,2019,15
Detroit,0,3,7,7,17,Tampa Bay,14,7,3,14,38,2019,15
Arizona,7,14,7,10,38,Cleveland,0,10,7,7,24,2019,15
Oakland,10,6,0,0,16,Jacksonville,3,0,3,14,20,2019,15
Los Angeles,3,7,0,0,10,Minnesota,6,13,6,14,39,2019,15
San Francisco,0,10,3,9,22,Atlanta,0,10,0,19,29,2019,15
Dallas,7,21,3,13,44,L.A. Rams,0,7,0,14,21,2019,15
Pittsburgh,0,3,7,0,10,Buffalo,0,7,0,10,17,2019,15
New Orleans,3,17,14,0,34,Indianapolis,0,0,0,7,7,2019,15
Tampa Bay,3,14,3,0,20,Houston,10,7,3,3,23,2019,16
New England,7,3,3,11,24,Buffalo,3,7,7,0,17,2019,16
San Francisco,3,21,0,10,34,L.A. Rams,7,14,7,3,31,2019,16
Atlanta,14,3,0,7,24,Jacksonville,0,3,3,6,12,2019,16
Cleveland,0,6,3,6,15,Baltimore,0,14,7,10,31,2019,16
Indianapolis,14,7,3,14,38,Carolina,0,3,3,0,6,2019,16
Miami,14,7,7,7,38,Cincinnati,0,6,6,23,35,2019,16
Tennessee,14,0,7,7,28,New Orleans,0,10,21,7,38,2019,16
Washington,7,7,7,14,35,N.Y. Giants,14,14,7,0,41,2019,16
N.Y. Jets,7,3,3,3,16,Pittsburgh,0,10,0,0,10,2019,16
Denver,0,10,3,14,27,Detroit,3,7,7,0,17,2019,16
Los Angeles,0,7,7,3,17,Oakland,7,7,7,3,24,2019,16
Seattle,7,0,0,6,13,Arizona,7,10,3,7,27,2019,16
Philadelphia,10,0,7,0,17,Dallas,0,6,0,3,9,2019,16
Chicago,0,0,3,0,3,Kansas City,7,10,0,9,26,2019,16
Minnesota,3,7,0,0,10,Green Bay,3,6,8,6,23,2019,16
Tampa Bay,0,22,0,0,22,Atlanta,10,6,0,6,28,2019,17
Minnesota,0,6,0,13,19,Chicago,6,5,7,3,21,2019,17
Cincinnati,13,7,3,10,33,Cleveland,7,9,0,7,23,2019,17
Detroit,7,10,0,3,20,Green Bay,0,3,7,13,23,2019,17
Kansas City,3,7,14,7,31,Los Angeles,0,7,7,7,21,2019,17
New England,0,10,7,7,24,Miami,3,7,7,10,27,2019,17
Carolina,0,3,7,0,10,New Orleans,14,21,7,0,42,2019,17
Buffalo,0,0,3,3,6,N.Y. Jets,0,3,0,10,13,2019,17
Baltimore,6,10,0,12,28,Pittsburgh,0,7,3,0,10,2019,17
Dallas,6,14,17,10,47,Washington,0,10,6,0,16,2019,17
Denver,0,10,3,3,16,Oakland,0,3,0,12,15,2019,17
Jacksonville,3,13,8,14,38,Indianapolis,10,10,0,0,20,2019,17
L.A. Rams,3,14,0,14,31,Arizona,7,3,7,7,24,2019,17
N.Y. Giants,0,3,14,0,17,Philadelphia,3,7,7,17,34,2019,17
Houston,7,0,7,0,14,Tennessee,7,7,7,14,35,2019,17
Seattle,0,0,7,14,21,San Francisco,10,3,6,7,26,2019,17
Kansas City,0,17,7,10,34,Houston,7,0,0,13,20,2020,1
Baltimore,10,14,7,7,38,Cleveland,6,0,0,0,6,2020,1
Buffalo,14,7,0,6,27,N.Y. Jets,0,3,7,7,17,2020,1
Detroit,3,10,10,0,23,Chicago,3,3,0,21,27,2020,1
Minnesota,7,3,0,24,34,Green Bay,3,19,7,14,43,2020,1
Jacksonville,0,14,3,10,27,Indianapolis,7,10,0,3,20,2020,1
Carolina,9,6,0,15,30,Las Vegas,7,10,10,7,34,2020,1
New England,0,7,7,7,21,Miami,0,3,0,8,11,2020,1
Atlanta,3,9,0,13,25,Seattle,14,0,14,10,38,2020,1
Washington,0,7,7,13,27,Philadelphia,10,7,0,0,17,2020,1
Cincinnati,7,0,6,0,13,Los Angeles,0,6,0,10,16,2020,1
San Francisco,10,3,0,7,20,Arizona,7,3,0,14,24,2020,1
New Orleans,0,17,7,10,34,Tampa Bay,7,0,10,6,23,2020,1
L.A. Rams,7,6,7,0,20,Dallas,0,14,3,0,17,2020,1
N.Y. Giants,3,7,0,6,16,Pittsburgh,3,13,0,10,26,2020,1
Denver,7,0,0,7,14,Tennessee,0,7,0,9,16,2020,1
Cleveland,7,14,7,7,35,Cincinnati,3,10,3,14,30,2020,2
Miami,7,3,3,15,28,Buffalo,7,10,0,14,31,2020,2
Chicago,10,7,0,0,17,N.Y. Giants,0,0,3,10,13,2020,2
Dallas,0,10,14,16,40,Atlanta,20,9,0,10,39,2020,2
Green Bay,3,14,17,8,42,Detroit,14,0,0,7,21,2020,2
Indianapolis,0,15,3,10,28,Minnesota,3,0,0,8,11,2020,2
Philadelphia,3,13,0,3,19,L.A. Rams,14,7,3,13,37,2020,2
Pittsburgh,7,10,0,9,26,Denver,0,3,11,7,21,2020,2
N.Y. Jets,3,0,3,7,13,San Francisco,7,14,3,7,31,2020,2
Tampa Bay,14,7,0,10,31,Carolina,0,0,7,10,17,2020,2
Tennessee,14,10,6,3,33,Jacksonville,7,3,7,13,30,2020,2
Arizona,14,6,0,10,30,Washington,0,0,3,12,15,2020,2
Houston,0,10,0,6,16,Baltimore,3,17,3,10,33,2020,2
Los Angeles,7,7,3,3,20,Kansas City,0,6,3,11,23,2020,2
Seattle,7,7,14,7,35,New England,7,7,3,13,30,2020,2
Las Vegas,0,17,7,10,34,New Orleans,10,7,0,7,24,2020,2
Jacksonville,0,7,0,6,13,Miami,14,7,7,3,31,2020,3
Buffalo,7,14,7,7,35,L.A. Rams,0,3,14,15,32,2020,3
Atlanta,6,10,10,0,26,Chicago,3,7,0,20,30,2020,3
Cleveland,0,17,0,17,34,Washington,7,0,13,0,20,2020,3
New England,0,13,10,13,36,Las Vegas,3,7,0,10,20,2020,3
Philadelphia,0,13,3,7,23,Cincinnati,0,10,7,6,23,2020,3
Pittsburgh,3,14,3,8,28,Houston,7,14,0,0,21,2020,3
N.Y. Giants,0,6,3,0,9,San Francisco,6,10,7,13,36,2020,3
Minnesota,7,10,7,6,30,Tennessee,6,3,16,6,31,2020,3
Los Angeles,0,7,3,6,16,Carolina,6,12,0,3,21,2020,3
Indianapolis,7,10,14,5,36,N.Y. Jets,7,0,0,0,7,2020,3
Arizona,7,6,10,0,23,Detroit,3,14,3,6,26,2020,3
Seattle,9,14,7,8,38,Dallas,9,6,7,9,31,2020,3
Denver,0,10,0,0,10,Tampa Bay,10,13,5,0,28,2020,3
New Orleans,7,10,10,3,30,Green Bay,3,10,14,10,37,2020,3
Baltimore,3,7,3,7,20,Kansas City,6,21,0,7,34,2020,3
Baltimore,3,7,3,7,20,N.Y. Jets,7,6,3,12,28,2020,4
Baltimore,3,7,3,7,20,Washington,0,10,0,7,17,2020,4
Baltimore,3,7,3,7,20,Carolina,14,7,7,3,31,2020,4
Baltimore,3,7,3,7,20,Cincinnati,3,7,17,6,33,2020,4
Baltimore,3,7,3,7,20,Dallas,14,0,0,24,38,2020,4
Baltimore,3,7,3,7,20,Houston,0,6,10,7,23,2020,4
Baltimore,3,7,3,7,20,Detroit,14,0,7,8,29,2020,4
Baltimore,3,7,3,7,20,Miami,3,6,3,11,23,2020,4
Baltimore,3,7,3,7,20,Tampa Bay,7,7,14,10,38,2020,4
Baltimore,3,7,3,7,20,L.A. Rams,7,3,0,7,17,2020,4
Baltimore,3,7,3,7,20,Las Vegas,3,10,3,7,23,2020,4
Baltimore,3,7,3,7,20,Chicago,0,3,0,8,11,2020,4
Baltimore,3,7,3,7,20,San Francisco,7,0,7,6,20,2020,4
Baltimore,3,7,3,7,20,Kansas City,6,0,7,13,26,2020,4
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,4
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,5
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,6
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,7
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,8
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,9
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,10
Baltimore,3,7,3,7,20,Green Bay,7,13,7,3,30,2020,11
Detroit,7,7,3,8,25,Houston,13,10,3,15,41,2020,12
Dallas,3,10,3,0,16,Washington,7,10,3,21,41,2020,12
Atlanta,6,10,14,13,43,Las Vegas,0,3,3,0,6,2020,12
Buffalo,7,10,7,3,27,Los Angeles,6,0,8,3,17,2020,12
Jacksonville,3,10,6,6,25,Cleveland,7,10,3,7,27,2020,12
N.Y. Jets,3,0,0,0,3,Miami,3,10,0,7,20,2020,12
Minnesota,7,3,0,18,28,Carolina,0,7,14,6,27,2020,12
New England,0,7,10,3,20,Arizona,10,0,0,7,17,2020,12
Cincinnati,7,3,0,7,17,N.Y. Giants,7,3,3,6,19,2020,12
Indianapolis,7,7,0,12,26,Tennessee,14,21,3,7,45,2020,12
Denver,0,0,3,0,3,New Orleans,0,17,7,7,31,2020,12
L.A. Rams,3,0,10,7,20,San Francisco,7,0,10,6,23,2020,12
Tampa Bay,0,7,3,14,24,Kansas City,17,3,7,0,27,2020,12
Green Bay,6,21,14,0,41,Chicago,3,7,0,15,25,2020,12
Philadelphia,0,6,3,8,17,Seattle,0,14,3,6,23,2020,12
Pittsburgh,6,6,0,7,19,Baltimore,7,0,0,7,14,2020,12
Pittsburgh,6,6,0,7,19,Tennessee,0,7,14,14,35,2020,13
Pittsburgh,6,6,0,7,19,Chicago,9,14,0,7,30,2020,13
Pittsburgh,6,6,0,7,19,Houston,10,10,0,0,20,2020,13
Pittsburgh,6,6,0,7,19,N.Y. Jets,7,6,0,15,28,2020,13
Pittsburgh,6,6,0,7,19,Miami,0,6,10,3,19,2020,13
Pittsburgh,6,6,0,7,19,Minnesota,0,6,13,5,27,2020,13
Pittsburgh,6,6,0,7,19,Atlanta,3,6,0,7,16,2020,13
Pittsburgh,6,6,0,7,19,Arizona,7,0,7,14,28,2020,13
